Source,Target,Type,weight,book
Jaime-Lannister,Rhaegar-Targaryen,undirected,7,4.0
Jaime-Lannister,Robb-Stark,undirected,4,4.0
Jaime-Lannister,Robert-Baratheon,undirected,12,4.0
Jaime-Lannister,Ronnet-Connington,undirected,4,4.0
Jaime-Lannister,Ryman-Frey,undirected,13,4.0
Jaime-Lannister,Sandor-Clegane,undirected,9,4.0
Jaime-Lannister,Sansa-Stark,undirected,6,4.0
Jaime-Lannister,Shadrich,undirected,3,4.0
Jaime-Lannister,Shitmouth,undirected,3,4.0
Jaime-Lannister,Sybell-Spicer,undirected,4,4.0
Jaime-Lannister,Taena-of-Myr,undirected,4,4.0
Jaime-Lannister,Thoros-of-Myr,undirected,3,4.0
Jaime-Lannister,Tommen-Baratheon,undirected,26,4.0
Jaime-Lannister,Tyrion-Lannister,undirected,15,4.0
Jaime-Lannister,Tywin-Lannister,undirected,14,4.0
Jaime-Lannister,Vargo-Hoat,undirected,6,4.0
Jaime-Lannister,Varys,undirected,11,4.0
Jaime-Lannister,Walder-Frey,undirected,5,4.0
Jaime-Lannister,Walder-Rivers,undirected,4,4.0
Jaime-Lannister,Wylis-Manderly,undirected,3,4.0
Jaime-Lannister,Zollo,undirected,3,4.0
Jalabhar-Xho,Lambert-Turnberry,undirected,3,4.0
Jalabhar-Xho,Tallad,undirected,3,4.0
Jeor-Mormont,Samwell-Tarly,undirected,3,4.0
Jeyne-Farman,Melara-Hetherspoon,undirected,4,4.0
Jeyne-Westerling,Robb-Stark,undirected,3,4.0
Jocelyn-Swyft,Osmund-Kettleblack,undirected,3,4.0
Jocelyn-Swyft,Qyburn,undirected,3,4.0
Jocelyn-Swyft,Taena-of-Myr,undirected,4,4.0
Joffrey-Baratheon,Mace-Tyrell,undirected,3,4.0
Joffrey-Baratheon,Margaery-Tyrell,undirected,6,4.0
Joffrey-Baratheon,Myrcella-Baratheon,undirected,6,4.0
Joffrey-Baratheon,Qyburn,undirected,3,4.0
Joffrey-Baratheon,Robert-Baratheon,undirected,5,4.0
Joffrey-Baratheon,Sandor-Clegane,undirected,4,4.0
Joffrey-Baratheon,Sansa-Stark,undirected,6,4.0
Joffrey-Baratheon,Tommen-Baratheon,undirected,23,4.0
Joffrey-Baratheon,Tyrion-Lannister,undirected,9,4.0
Jon-Arryn,Lysa-Arryn,undirected,3,4.0
Jon-Arryn,Petyr-Baelish,undirected,3,4.0
Jon-Arryn,Robert-Baratheon,undirected,3,4.0
Jon-Arryn,Tyrion-Lannister,undirected,3,4.0
Jon-Snow,Robb-Stark,undirected,3,4.0
Jon-Snow,Samwell-Tarly,undirected,31,4.0
Jon-Snow,Stannis-Baratheon,undirected,6,4.0
Josmyn-Peckledon,Pia,undirected,6,4.0
Kevan-Lannister,Lancel-Lannister,undirected,10,4.0
Kevan-Lannister,Stannis-Baratheon,undirected,3,4.0
Kevan-Lannister,Tommen-Baratheon,undirected,6,4.0
Kevan-Lannister,Tyrion-Lannister,undirected,4,4.0
Kevan-Lannister,Tywin-Lannister,undirected,5,4.0
Kindly-Man,Waif,undirected,7,4.0
Kojja-Mo,Samwell-Tarly,undirected,8,4.0
Lambert-Turnberry,Tallad,undirected,3,4.0
Lancel-Lannister,Moon-Boy,undirected,11,4.0
Lancel-Lannister,Osmund-Kettleblack,undirected,13,4.0
Leo-Tyrell,Pate-(novice),undirected,8,4.0
Leo-Tyrell,Roone,undirected,3,4.0
Leo-Tyrell,Samwell-Tarly,undirected,3,4.0
Lollys-Stokeworth,Tanda-Stokeworth,undirected,4,4.0
Loras-Tyrell,Margaery-Tyrell,undirected,21,4.0
Loras-Tyrell,Osmund-Kettleblack,undirected,13,4.0
Loras-Tyrell,Tommen-Baratheon,undirected,13,4.0
Loras-Tyrell,Tyrion-Lannister,undirected,3,4.0
Lothor-Brune,Mya-Stone,undirected,6,4.0
Lothor-Brune,Petyr-Baelish,undirected,3,4.0
Lothor-Brune,Robert-Arryn,undirected,4,4.0
Lothor-Brune,Sansa-Stark,undirected,3,4.0
Lucas-Codd,Red-Oarsman,undirected,3,4.0
Lucas-Codd,Torwold-Browntooth,undirected,3,4.0
Luwin,Nan,undirected,3,4.0
Lyn-Corbray,Lyonel-Corbray,undirected,4,4.0
Lyn-Corbray,Petyr-Baelish,undirected,4,4.0
Lyn-Corbray,Robert-Arryn,undirected,6,4.0
Lyonel-Corbray,Petyr-Baelish,undirected,3,4.0
Lysa-Arryn,Marillion,undirected,5,4.0
Lysa-Arryn,Nestor-Royce,undirected,12,4.0
Lysa-Arryn,Petyr-Baelish,undirected,14,4.0
Lysa-Arryn,Robert-Arryn,undirected,8,4.0
Lysa-Arryn,Sansa-Stark,undirected,6,4.0
Mace-Tyrell,Margaery-Tyrell,undirected,6,4.0
Mace-Tyrell,Mathis-Rowan,undirected,3,4.0
Mace-Tyrell,Olenna-Redwyne,undirected,4,4.0
Mace-Tyrell,Stannis-Baratheon,undirected,4,4.0
Mace-Tyrell,Tommen-Baratheon,undirected,10,4.0
Mace-Tyrell,Tyrion-Lannister,undirected,3,4.0
Mace-Tyrell,Tywin-Lannister,undirected,4,4.0
Maddy,Mya-Stone,undirected,4,4.0
Maddy,Robert-Arryn,undirected,7,4.0
Maddy,Sansa-Stark,undirected,3,4.0
Maegor-I-Targaryen,Tommen-Baratheon,undirected,5,4.0
Maggy,Melara-Hetherspoon,undirected,3,4.0
Manfrey-Martell,Ricasso,undirected,4,4.0
Margaery-Tyrell,Megga-Tyrell,undirected,9,4.0
Margaery-Tyrell,Olenna-Redwyne,undirected,3,4.0
Margaery-Tyrell,Orton-Merryweather,undirected,4,4.0
Margaery-Tyrell,Osmund-Kettleblack,undirected,8,4.0
Margaery-Tyrell,Osney-Kettleblack,undirected,14,4.0
Margaery-Tyrell,Qyburn,undirected,6,4.0
Margaery-Tyrell,Robert-Baratheon,undirected,5,4.0
Margaery-Tyrell,Sansa-Stark,undirected,3,4.0
Margaery-Tyrell,Senelle,undirected,3,4.0
Margaery-Tyrell,Taena-of-Myr,undirected,15,4.0
Margaery-Tyrell,Tallad,undirected,3,4.0
Margaery-Tyrell,Tommen-Baratheon,undirected,46,4.0
Margaery-Tyrell,Willas-Tyrell,undirected,3,4.0
Marillion,Petyr-Baelish,undirected,5,4.0
Marwyn,Samwell-Tarly,undirected,6,4.0
Meldred-Merlyn,Victarion-Greyjoy,undirected,3,4.0
Melisandre,Stannis-Baratheon,undirected,3,4.0
Mellei,Morra,undirected,5,4.0
Meribald,Narbert,undirected,4,4.0
Meribald,Podrick-Payne,undirected,14,4.0
Meryn-Trant,Osmund-Kettleblack,undirected,9,4.0
Meryn-Trant,Rafford,undirected,4,4.0
Mollander,Pate-(novice),undirected,3,4.0
Mollander,Roone,undirected,7,4.0
Moon-Boy,Osmund-Kettleblack,undirected,12,4.0
Murenmure,Theon-Greyjoy,undirected,3,4.0
Mya-Stone,Myranda-Royce,undirected,6,4.0
Mya-Stone,Robert-Arryn,undirected,9,4.0
Myranda-Royce,Robert-Arryn,undirected,4,4.0
Myranda-Royce,Sansa-Stark,undirected,3,4.0
Myrcella-Baratheon,Sylva-Santagar,undirected,4,4.0
Myrcella-Baratheon,Tommen-Baratheon,undirected,3,4.0
Myrcella-Baratheon,Trystane-Martell,undirected,6,4.0
Myrcella-Baratheon,Tyrion-Lannister,undirected,4,4.0
Nestor-Royce,Petyr-Baelish,undirected,17,4.0
Nestor-Royce,Robert-Arryn,undirected,7,4.0
Nestor-Royce,Sansa-Stark,undirected,13,4.0
Nestor-Royce,Yohn-Royce,undirected,3,4.0
Nute,Ralf-Stonehouse,undirected,3,4.0
Nute,Rodrik-Harlaw,undirected,6,4.0
Nute,Victarion-Greyjoy,undirected,11,4.0
Nymeria-Sand,Obara-Sand,undirected,9,4.0
Nymeria-Sand,Tyene-Sand,undirected,6,4.0
Obara-Sand,Tyene-Sand,undirected,10,4.0
Oberyn-Martell,Tyene-Sand,undirected,3,4.0
Orton-Merryweather,Petyr-Baelish,undirected,5,4.0
Orton-Merryweather,Pycelle,undirected,5,4.0
Orton-Merryweather,Stannis-Baratheon,undirected,3,4.0
Orton-Merryweather,Taena-of-Myr,undirected,4,4.0
Orton-Merryweather,Tommen-Baratheon,undirected,3,4.0
Osfryd-Kettleblack,Osmund-Kettleblack,undirected,4,4.0
Osfryd-Kettleblack,Osney-Kettleblack,undirected,6,4.0
Osmund-Kettleblack,Osney-Kettleblack,undirected,6,4.0
Osmund-Kettleblack,Pycelle,undirected,3,4.0
Osmund-Kettleblack,Qyburn,undirected,3,4.0
Osmund-Kettleblack,Tommen-Baratheon,undirected,6,4.0
Osmund-Kettleblack,Tyrion-Lannister,undirected,6,4.0
Osney-Kettleblack,Stannis-Baratheon,undirected,3,4.0
Osney-Kettleblack,Taena-of-Myr,undirected,3,4.0
Osney-Kettleblack,Tommen-Baratheon,undirected,6,4.0
Pate-(novice),Quill,undirected,4,4.0
Pate-(novice),Rosey,undirected,9,4.0
Pate-(novice),Walgrave,undirected,10,4.0
Pate-(whipping-boy),Tommen-Baratheon,undirected,4,4.0
Paxter-Redwyne,Samwell-Tarly,undirected,4,4.0
Petyr-Baelish,Pycelle,undirected,4,4.0
Petyr-Baelish,Robert-Arryn,undirected,22,4.0
Petyr-Baelish,Sansa-Stark,undirected,18,4.0
Petyr-Baelish,Symond-Templeton,undirected,5,4.0
Petyr-Baelish,Tyrion-Lannister,undirected,5,4.0
Petyr-Baelish,Yohn-Royce,undirected,12,4.0
Pia,Qyburn,undirected,3,4.0
Pia,Tyrion-Lannister,undirected,3,4.0
Puckens,Pycelle,undirected,3,4.0
Puckens,Shortear,undirected,3,4.0
Pycelle,Qyburn,undirected,10,4.0
Pycelle,Stannis-Baratheon,undirected,6,4.0
Pycelle,Tywin-Lannister,undirected,4,4.0
Pycelle,Varys,undirected,4,4.0
Pycelle,Walder-Frey,undirected,3,4.0
Pyg,Shagwell,undirected,8,4.0
Pyg,Timeon,undirected,7,4.0
Pyg,Vargo-Hoat,undirected,3,4.0
Pypar,Samwell-Tarly,undirected,3,4.0
Qhorin-Halfhand,Samwell-Tarly,undirected,3,4.0
Quellon-Greyjoy,Victarion-Greyjoy,undirected,4,4.0
Quentyn-Martell,Trystane-Martell,undirected,3,4.0
Quhuru-Mo,Samwell-Tarly,undirected,4,4.0
Quhuru-Mo,Xhondo,undirected,4,4.0
Qyburn,Stannis-Baratheon,undirected,3,4.0
Ralf-(Limper),Victarion-Greyjoy,undirected,4,4.0
Ralf-Stonehouse,Victarion-Greyjoy,undirected,3,4.0
Randyll-Tarly,Samwell-Tarly,undirected,4,4.0
Raynard,Torbert,undirected,4,4.0
Renly-Baratheon,Robert-Baratheon,undirected,5,4.0
Renly-Baratheon,Sansa-Stark,undirected,3,4.0
Renly-Baratheon,Stannis-Baratheon,undirected,4,4.0
Rennifer-Longwaters,Rugen,undirected,3,4.0
Rhaegar-Targaryen,Robert-Baratheon,undirected,6,4.0
Rickon-Stark,Robb-Stark,undirected,5,4.0
Robb-Stark,Sansa-Stark,undirected,3,4.0
Robert-Arryn,Sansa-Stark,undirected,8,4.0
Robert-Arryn,Terrance-Lynderly,undirected,4,4.0
Robert-Arryn,Yohn-Royce,undirected,4,4.0
Robert-Baratheon,Stannis-Baratheon,undirected,4,4.0
Robert-Baratheon,Taena-of-Myr,undirected,5,4.0
Robert-Baratheon,Tommen-Baratheon,undirected,5,4.0
Robert-Baratheon,Tyrion-Lannister,undirected,6,4.0
Rodrik-Harlaw,Sigfryd-Harlaw,undirected,3,4.0
Rodrik-Harlaw,Victarion-Greyjoy,undirected,3,4.0
Roose-Bolton,Stannis-Baratheon,undirected,5,4.0
Roslin-Frey,Walder-Frey,undirected,3,4.0
Ryman-Frey,Walder-Rivers,undirected,5,4.0
Samwell-Tarly,Stannis-Baratheon,undirected,11,4.0
Samwell-Tarly,Theobald,undirected,7,4.0
Samwell-Tarly,Xhondo,undirected,18,4.0
Sandor-Clegane,Sansa-Stark,undirected,3,4.0
Sandor-Clegane,Thoros-of-Myr,undirected,3,4.0
Sandor-Clegane,Tickler,undirected,4,4.0
Sandor-Clegane,Timeon,undirected,4,4.0
Sandor-Clegane,Tyrion-Lannister,undirected,3,4.0
Sansa-Stark,Tyrion-Lannister,undirected,6,4.0
Sansa-Stark,Tywin-Lannister,undirected,3,4.0
Sansa-Stark,Yohn-Royce,undirected,3,4.0
Sarella-Sand,Tyene-Sand,undirected,3,4.0
Shae,Tyrion-Lannister,undirected,3,4.0
Shagwell,Timeon,undirected,6,4.0
Shagwell,Zollo,undirected,3,4.0
Stannis-Baratheon,Tommen-Baratheon,undirected,6,4.0
Stannis-Baratheon,Tyrion-Lannister,undirected,3,4.0
Stannis-Baratheon,Tywin-Lannister,undirected,4,4.0
Sylva-Santagar,Tyene-Sand,undirected,3,4.0
Symond-Templeton,Yohn-Royce,undirected,4,4.0
Taena-of-Myr,Tommen-Baratheon,undirected,8,4.0
Taena-of-Myr,Tyrion-Lannister,undirected,3,4.0
Talbert-Serry,Victarion-Greyjoy,undirected,10,4.0
Tommen-Baratheon,Tyrion-Lannister,undirected,5,4.0
Tommen-Baratheon,Tywin-Lannister,undirected,6,4.0
Tyrion-Lannister,Tywin-Lannister,undirected,9,4.0
Tyrion-Lannister,Varys,undirected,7,4.0
Aegon-I-Targaryen,Daenerys-Targaryen,undirected,4,5.0
Aegon-Targaryen-(son-of-Rhaegar),Daenerys-Targaryen,undirected,11,5.0
Aegon-Targaryen-(son-of-Rhaegar),Elia-Martell,undirected,4,5.0
Aegon-Targaryen-(son-of-Rhaegar),Franklyn-Flowers,undirected,3,5.0
Aegon-Targaryen-(son-of-Rhaegar),Haldon,undirected,14,5.0
Aegon-Targaryen-(son-of-Rhaegar),Harry-Strickland,undirected,9,5.0
Aegon-Targaryen-(son-of-Rhaegar),Jon-Connington,undirected,16,5.0
Aegon-Targaryen-(son-of-Rhaegar),Lemore,undirected,10,5.0
Aegon-Targaryen-(son-of-Rhaegar),Rhaegar-Targaryen,undirected,9,5.0
Aegon-Targaryen-(son-of-Rhaegar),Rhaenys-Targaryen-(daughter-of-Rhaegar),undirected,4,5.0
Aegon-Targaryen-(son-of-Rhaegar),Rolly-Duckfield,undirected,11,5.0
Aegon-Targaryen-(son-of-Rhaegar),Tyrion-Lannister,undirected,23,5.0
Aegon-Targaryen-(son-of-Rhaegar),Tywin-Lannister,undirected,3,5.0
Aegon-Targaryen-(son-of-Rhaegar),Viserys-Targaryen,undirected,3,5.0
Aegon-Targaryen-(son-of-Rhaegar),Yandry,undirected,6,5.0
Aegon-Targaryen-(son-of-Rhaegar),Ysilla,undirected,4,5.0
Aemon-Targaryen-(Maester-Aemon),Clydas,undirected,7,5.0
Aemon-Targaryen-(Maester-Aemon),Gilly,undirected,3,5.0
Aemon-Targaryen-(Maester-Aemon),Jon-Snow,undirected,12,5.0
Aemon-Targaryen-(Maester-Aemon),Samwell-Tarly,undirected,16,5.0
Aemon-Targaryen-(Maester-Aemon),Stannis-Baratheon,undirected,3,5.0
Aenys-Frey,Hosteen-Frey,undirected,6,5.0
Aenys-Frey,Theon-Greyjoy,undirected,3,5.0
Aenys-Frey,Wyman-Manderly,undirected,4,5.0
Aeron-Greyjoy,Euron-Greyjoy,undirected,4,5.0
Aeron-Greyjoy,Victarion-Greyjoy,undirected,3,5.0
Aerys-II-Targaryen,Rhaegar-Targaryen,undirected,5,5.0
Aerys-II-Targaryen,Robert-Baratheon,undirected,5,5.0
Aerys-II-Targaryen,Tywin-Lannister,undirected,6,5.0
Aggo,Barristan-Selmy,undirected,3,5.0
Aggo,Daario-Naharis,undirected,4,5.0
Aggo,Daenerys-Targaryen,undirected,9,5.0
Aggo,Grey-Worm,undirected,5,5.0
Aggo,Jhogo,undirected,6,5.0
Aggo,Rakharo,undirected,9,5.0
Alliser-Thorne,Jon-Snow,undirected,6,5.0
Alys-Karstark,Jon-Snow,undirected,13,5.0
Alys-Karstark,Melisandre,undirected,6,5.0
Alys-Karstark,Sigorn,undirected,5,5.0
Alysane-Mormont,Asha-Greyjoy,undirected,18,5.0
Alysane-Mormont,Justin-Massey,undirected,5,5.0
Alysane-Mormont,Stannis-Baratheon,undirected,5,5.0
Archibald-Yronwood,Cletus-Yronwood,undirected,5,5.0
Archibald-Yronwood,Gerris-Drinkwater,undirected,13,5.0
Archibald-Yronwood,Quentyn-Martell,undirected,21,5.0
Archibald-Yronwood,Tattered-Prince,undirected,4,5.0
Areo-Hotah,Arianne-Martell,undirected,11,5.0
Areo-Hotah,Arys-Oakheart,undirected,4,5.0
Areo-Hotah,Balon-Swann,undirected,4,5.0
Areo-Hotah,Doran-Martell,undirected,12,5.0
Areo-Hotah,Ellaria-Sand,undirected,3,5.0
Areo-Hotah,Obara-Sand,undirected,6,5.0
Arianne-Martell,Balon-Swann,undirected,5,5.0
Arianne-Martell,Doran-Martell,undirected,11,5.0
Arianne-Martell,Ellaria-Sand,undirected,3,5.0
Arianne-Martell,Myrcella-Baratheon,undirected,4,5.0
Arianne-Martell,Obara-Sand,undirected,5,5.0
Arnolf-Karstark,Arthor-Karstark,undirected,3,5.0
Arnolf-Karstark,Asha-Greyjoy,undirected,3,5.0
Arnolf-Karstark,Mors-Umber,undirected,4,5.0
Arnolf-Karstark,Rickard-Karstark,undirected,3,5.0
Arnolf-Karstark,Stannis-Baratheon,undirected,7,5.0
Arron,Emrick,undirected,6,5.0
Arron,Hareth-(Moles-Town),undirected,4,5.0
Arron,Satin,undirected,4,5.0
Arya-Stark,Bran-Stark,undirected,7,5.0
Arya-Stark,Brusco,undirected,4,5.0
Arya-Stark,Eddard-Stark,undirected,4,5.0
Arya-Stark,Jeyne-Poole,undirected,4,5.0
Arya-Stark,Jon-Snow,undirected,12,5.0
Arya-Stark,Kindly-Man,undirected,4,5.0
Arya-Stark,Mance-Rayder,undirected,3,5.0
Arya-Stark,Melisandre,undirected,4,5.0
Arya-Stark,Ramsay-Snow,undirected,5,5.0
Arya-Stark,Sansa-Stark,undirected,4,5.0
Arya-Stark,Theon-Greyjoy,undirected,7,5.0
Arya-Stark,Waif,undirected,3,5.0
Arys-Oakheart,Gerold-Dayne,undirected,3,5.0
Asha-Greyjoy,Clayton-Suggs,undirected,4,5.0
Asha-Greyjoy,Euron-Greyjoy,undirected,4,5.0
Asha-Greyjoy,Galbart-Glover,undirected,8,5.0
Asha-Greyjoy,Godry-Farring,undirected,3,5.0
Asha-Greyjoy,Grimtongue,undirected,3,5.0
Asha-Greyjoy,Hagen,undirected,3,5.0
Asha-Greyjoy,Justin-Massey,undirected,15,5.0
Asha-Greyjoy,Qarl-the-Maid,undirected,8,5.0
Asha-Greyjoy,Robert-Baratheon,undirected,4,5.0
Asha-Greyjoy,Rolfe-the-Dwarf,undirected,3,5.0
Asha-Greyjoy,Stannis-Baratheon,undirected,16,5.0
Asha-Greyjoy,Sybelle-Glover,undirected,3,5.0
Asha-Greyjoy,Theon-Greyjoy,undirected,7,5.0
Asha-Greyjoy,Torgon-Greyiron,undirected,3,5.0
Asha-Greyjoy,Tristifer-Botley,undirected,12,5.0
Asha-Greyjoy,Tycho-Nestoris,undirected,3,5.0
Ashara-Dayne,Elia-Martell,undirected,3,5.0
Axell-Florent,Jon-Snow,undirected,4,5.0
Axell-Florent,Melisandre,undirected,5,5.0
Axell-Florent,Selyse-Florent,undirected,8,5.0
Axell-Florent,Shireen-Baratheon,undirected,3,5.0
Axell-Florent,Stannis-Baratheon,undirected,3,5.0
Azor-Ahai,Stannis-Baratheon,undirected,3,5.0
Balon-Greyjoy,Euron-Greyjoy,undirected,3,5.0
Balon-Greyjoy,Theon-Greyjoy,undirected,3,5.0
Balon-Swann,Doran-Martell,undirected,11,5.0
Balon-Swann,Gerold-Dayne,undirected,3,5.0
Balon-Swann,Myrcella-Baratheon,undirected,4,5.0
Balon-Swann,Tyrion-Lannister,undirected,3,5.0
Barbrey-Dustin,Jeyne-Poole,undirected,5,5.0
Barbrey-Dustin,Ramsay-Snow,undirected,5,5.0
Barbrey-Dustin,Roger-Ryswell,undirected,4,5.0
Barbrey-Dustin,Roose-Bolton,undirected,3,5.0
Barbrey-Dustin,Stannis-Baratheon,undirected,3,5.0
Barbrey-Dustin,Theon-Greyjoy,undirected,17,5.0
Barristan-Selmy,Belwas,undirected,9,5.0
Barristan-Selmy,Ben-Plumm,undirected,4,5.0
Barristan-Selmy,Bloodbeard,undirected,3,5.0
Barristan-Selmy,Daario-Naharis,undirected,18,5.0
Barristan-Selmy,Daenerys-Targaryen,undirected,75,5.0
Barristan-Selmy,Galazza-Galare,undirected,5,5.0
Barristan-Selmy,Gerris-Drinkwater,undirected,4,5.0
Barristan-Selmy,Grazhar,undirected,3,5.0
Barristan-Selmy,Grey-Worm,undirected,6,5.0
Barristan-Selmy,Groleo,undirected,8,5.0
Barristan-Selmy,Hizdahr-zo-Loraq,undirected,42,5.0
Barristan-Selmy,Jhogo,undirected,3,5.0
Barristan-Selmy,Khrazz,undirected,8,5.0
Barristan-Selmy,Larraq,undirected,3,5.0
Barristan-Selmy,Missandei,undirected,8,5.0
Barristan-Selmy,Quentyn-Martell,undirected,22,5.0
Barristan-Selmy,Reznak-mo-Reznak,undirected,7,5.0
Barristan-Selmy,Rhaegar-Targaryen,undirected,3,5.0
Barristan-Selmy,Skahaz-mo-Kandaq,undirected,21,5.0
Barristan-Selmy,Steelskin,undirected,3,5.0
Barristan-Selmy,Tyrion-Lannister,undirected,3,5.0
Barristan-Selmy,Varys,undirected,3,5.0
Barristan-Selmy,Widower,undirected,3,5.0
Barristan-Selmy,Xaro-Xhoan-Daxos,undirected,3,5.0
Barsena,Daenerys-Targaryen,undirected,4,5.0
Bartimus,Davos-Seaworth,undirected,4,5.0
Belaquo,Goghor-the-Giant,undirected,7,5.0
Belaquo,Hizdahr-zo-Loraq,undirected,3,5.0
Belaquo,Irri,undirected,3,5.0
Belaquo,Spotted-Cat,undirected,5,5.0
Belwas,Daenerys-Targaryen,undirected,13,5.0
Belwas,Hizdahr-zo-Loraq,undirected,11,5.0
Belwas,Quentyn-Martell,undirected,3,5.0
Belwas,Skahaz-mo-Kandaq,undirected,3,5.0
Ben-Bones,Ramsay-Snow,undirected,5,5.0
Ben-Bones,Theon-Greyjoy,undirected,4,5.0
Ben-Plumm,Daario-Naharis,undirected,9,5.0
Ben-Plumm,Daenerys-Targaryen,undirected,14,5.0
Ben-Plumm,Hizdahr-zo-Loraq,undirected,3,5.0
Ben-Plumm,Kasporio,undirected,3,5.0
Ben-Plumm,Penny,undirected,3,5.0
Ben-Plumm,Tybero-Istarion,undirected,5,5.0
Ben-Plumm,Tyrion-Lannister,undirected,4,5.0
Benerro,Daenerys-Targaryen,undirected,3,5.0
Benerro,Haldon,undirected,4,5.0
Benerro,Moqorro,undirected,4,5.0
Benerro,Tyrion-Lannister,undirected,7,5.0
Benethon-Scales,Narbert-Grandison,undirected,3,5.0
Benethon-Scales,Selyse-Florent,undirected,4,5.0
Benjen-Stark,Jon-Snow,undirected,4,5.0
Black-Balaq,Franklyn-Flowers,undirected,3,5.0
Bloodbeard,Daenerys-Targaryen,undirected,3,5.0
Bloodbeard,Hizdahr-zo-Loraq,undirected,5,5.0
Bloodbeard,Tattered-Prince,undirected,3,5.0
Boros-Blount,Meryn-Trant,undirected,3,5.0
Boros-Blount,Tommen-Baratheon,undirected,4,5.0
Bowen-Marsh,Cellador,undirected,8,5.0
Bowen-Marsh,Eddison-Tollett,undirected,9,5.0
Bowen-Marsh,Jon-Snow,undirected,45,5.0
Bowen-Marsh,Mance-Rayder,undirected,5,5.0
Bowen-Marsh,Othell-Yarwyck,undirected,19,5.0
Bowen-Marsh,Satin,undirected,3,5.0
Bowen-Marsh,Stannis-Baratheon,undirected,3,5.0
Bowen-Marsh,Tormund,undirected,5,5.0
Bowen-Marsh,Wick-Whittlestick,undirected,5,5.0
Bran-Stark,Brynden-Rivers,undirected,14,5.0
Bran-Stark,Coldhands,undirected,6,5.0
Bran-Stark,Eddard-Stark,undirected,4,5.0
Bran-Stark,Hodor,undirected,50,5.0
Bran-Stark,Jojen-Reed,undirected,17,5.0
Bran-Stark,Jon-Snow,undirected,4,5.0
Bran-Stark,Leaf,undirected,5,5.0
Bran-Stark,Meera-Reed,undirected,33,5.0
Bran-Stark,Rickon-Stark,undirected,7,5.0
Bran-Stark,Robb-Stark,undirected,6,5.0
Bran-Stark,Theon-Greyjoy,undirected,8,5.0
Brandon-Norrey,Jon-Snow,undirected,3,5.0
Brandon-Norrey,Torghen-Flint,undirected,3,5.0
Brea,Brusco,undirected,3,5.0
Brienne-of-Tarth,Cersei-Lannister,undirected,3,5.0
Brienne-of-Tarth,Jaime-Lannister,undirected,3,5.0
Brus-Buckler,Malegorn,undirected,6,5.0
Brus-Buckler,Narbert-Grandison,undirected,4,5.0
Brus-Buckler,Selyse-Florent,undirected,5,5.0
Brynden-Rivers,Meera-Reed,undirected,3,5.0
Brynden-Tully,Jaime-Lannister,undirected,4,5.0
Bump,Varamyr,undirected,5,5.0
Caggo,Gerris-Drinkwater,undirected,3,5.0
Caggo,Lucifer-Long,undirected,3,5.0
Caggo,Meris,undirected,7,5.0
Caggo,Quentyn-Martell,undirected,7,5.0
Caggo,Tattered-Prince,undirected,4,5.0
Caleotte,Doran-Martell,undirected,3,5.0
Caleotte,Gregor-Clegane,undirected,4,5.0
Camarron,Spotted-Cat,undirected,3,5.0
Catelyn-Stark,Eddard-Stark,undirected,5,5.0
Cellador,Clydas,undirected,3,5.0
Cellador,Jon-Snow,undirected,3,5.0
Cellador,Othell-Yarwyck,undirected,8,5.0
Cersei-Lannister,Daenerys-Targaryen,undirected,3,5.0
Cersei-Lannister,Doran-Martell,undirected,3,5.0
Cersei-Lannister,Dunsen,undirected,3,5.0
Cersei-Lannister,Gregor-Clegane,undirected,4,5.0
Cersei-Lannister,High-Sparrow,undirected,11,5.0
Cersei-Lannister,Ilyn-Payne,undirected,4,5.0
Cersei-Lannister,Jaime-Lannister,undirected,13,5.0
Cersei-Lannister,Joffrey-Baratheon,undirected,3,5.0
Cersei-Lannister,Kevan-Lannister,undirected,10,5.0
Cersei-Lannister,Lancel-Lannister,undirected,6,5.0
Cersei-Lannister,Mace-Tyrell,undirected,3,5.0
Cersei-Lannister,Margaery-Tyrell,undirected,6,5.0
Cersei-Lannister,Meryn-Trant,undirected,3,5.0
Cersei-Lannister,Moelle,undirected,4,5.0
Cersei-Lannister,Myrcella-Baratheon,undirected,4,5.0
Cersei-Lannister,Osney-Kettleblack,undirected,3,5.0
Cersei-Lannister,Qyburn,undirected,3,5.0
Cersei-Lannister,Rafford,undirected,3,5.0
Cersei-Lannister,Rhaegar-Targaryen,undirected,3,5.0
Cersei-Lannister,Robert-Baratheon,undirected,7,5.0
Cersei-Lannister,Robert-Strong,undirected,4,5.0
Cersei-Lannister,Scolera,undirected,5,5.0
Cersei-Lannister,Stannis-Baratheon,undirected,5,5.0
Cersei-Lannister,Tommen-Baratheon,undirected,13,5.0
Cersei-Lannister,Tyrion-Lannister,undirected,5,5.0
Cersei-Lannister,Tywin-Lannister,undirected,3,5.0
Cersei-Lannister,Unella,undirected,10,5.0
Clayton-Suggs,Godry-Farring,undirected,5,5.0
Clayton-Suggs,Stannis-Baratheon,undirected,6,5.0
Cleon,Daenerys-Targaryen,undirected,9,5.0
Cleon,Quentyn-Martell,undirected,3,5.0
Cletus-Yronwood,Daenerys-Targaryen,undirected,3,5.0
Cletus-Yronwood,Gerris-Drinkwater,undirected,5,5.0
Cletus-Yronwood,Kedry,undirected,3,5.0
Cletus-Yronwood,Quentyn-Martell,undirected,7,5.0
Clydas,Jon-Snow,undirected,20,5.0
Clydas,Mully,undirected,4,5.0
